x | 0 | 
x | 2 | 
ry | 0 | -0.6327238887946425
ry | 1 | 0.07128890199794086
ry | 2 | -0.9373327626968088
ry | 3 | -1.5354157458176358
ry | 4 | 0.616354917661131
ry | 5 | -1.2546390977212318
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.15171218114840387
ry | 1 | -0.34817180217123456
ry | 2 | -0.05074655625668897
ry | 3 | -0.6521953001028923
ry | 4 | -0.21162720598588491
ry | 5 | 0.0012880608722453698
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.1637934936261802
ry | 1 | 1.5479593614220633
ry | 2 | 1.4365219494917865
ry | 3 | -0.023334510192160294
ry | 4 | 0.9937194924229127
ry | 5 | 1.54727911491124
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.26473788988349906
ry | 1 | -0.502140517868059
ry | 2 | -0.4216528848640701
ry | 3 | -0.0022456449187841006
ry | 4 | -0.016901811388405515
ry | 5 | -0.3402344577264113
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.0841129473862816
ry | 1 | -1.2307470460454388
ry | 2 | -0.8209068743782113
ry | 3 | 3.032122587911839
ry | 4 | -0.9698578055405257
ry | 5 | -0.2893670147570894
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.12674442938741773
ry | 1 | 0.3165034107481603
ry | 2 | -0.28047372397554043
ry | 3 | -0.06726512222190108
ry | 4 | -0.052886925943040106
ry | 5 | 0.0015591667629006806
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.38802877548307135
ry | 1 | -0.37017635809229577
ry | 2 | 0.061394895265543786
ry | 3 | -1.4771096503573138
ry | 4 | -0.6057417384701695
ry | 5 | 0.006266474630855352
