x | 0 | 
x | 2 | 
x | 4 | 
ry | 0 | 0.010893134921809414
ry | 1 | -0.889524434211283
ry | 2 | -0.13539661085004165
ry | 3 | -1.5705769736235888
ry | 4 | -0.015193599595578249
ry | 5 | -0.04068222358401351
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.31500659343462356
ry | 1 | 1.1886535952944708
ry | 2 | -1.1803138579629053
ry | 3 | -0.006730205668342618
ry | 4 | 0.11536534036168625
ry | 5 | 0.00015533397521829307
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.6630814643928507
ry | 1 | 2.8691134392813553
ry | 2 | 0.6654581382094918
ry | 3 | 0.1715164805270832
ry | 4 | 1.5871629937134533
ry | 5 | 0.06408873206525678
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.3802981962785247
ry | 1 | -0.5431955668863939
ry | 2 | 0.009181038842754072
ry | 3 | -0.002572334312890919
ry | 4 | 1.4623216110219792
ry | 5 | -1.7528402120367002
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00944915966964288
ry | 1 | -0.36548741071559127
ry | 2 | 0.0004447560608998156
ry | 3 | 1.3812915211286585
ry | 4 | -1.3845706247131095
ry | 5 | -0.19111126228880895
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0028253941181011167
ry | 1 | 0.5422802967320095
ry | 2 | -0.0019591067801675364
ry | 3 | 0.019681050487465605
ry | 4 | 0.02375967421580439
ry | 5 | -0.040208423814642145
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0018925564409827975
ry | 1 | -1.0174584134747104
ry | 2 | 0.004637263939268442
ry | 3 | 0.020207277652166865
ry | 4 | -0.18410026457532663
ry | 5 | 0.17448304431607278
