x | 2 | 
ry | 0 | -1.569159701407886
ry | 1 | -0.2949188230147549
ry | 2 | -0.09809105505066242
ry | 3 | 0.1825828239261163
ry | 4 | -1.5659344006903075
ry | 5 | 0.6663252790965041
ry | 6 | -0.232839309268181
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.17050018385334548
ry | 1 | 0.0008709295340012514
ry | 2 | 0.04048252088164144
ry | 3 | -1.676108629924015
ry | 4 | -0.06201921619493498
ry | 5 | -0.04917059115698062
ry | 6 | -0.001031171664026848
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5606389538055072
ry | 1 | -0.0328455102440675
ry | 2 | -1.5134066919660327
ry | 3 | -0.19261240561061546
ry | 4 | 3.137551581714368
ry | 5 | 0.10784079472922226
ry | 6 | 0.2374948731328692
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.11223705943941292
ry | 1 | 0.41729795863098307
ry | 2 | 0.012951577009076117
ry | 3 | 0.004223598702381409
ry | 4 | 0.2770238105882849
ry | 5 | -1.4468294006549114
ry | 6 | -0.00014333532602013233
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0023976283077001225
ry | 1 | 0.3814366166282327
ry | 2 | -0.04062484034425341
ry | 3 | 0.02849661955356608
ry | 4 | 0.00015730221501627077
ry | 5 | 0.008683247870808606
ry | 6 | 0.0031534376511820963
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.005984844047227978
ry | 1 | -0.1812380772329258
ry | 2 | -0.10101096210655741
ry | 3 | 0.0035503471945798524
ry | 4 | 0.2747566988547495
ry | 5 | 1.458616599694449
ry | 6 | -0.0004677851518907007
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.3724521115298307
ry | 1 | -0.029354073772593976
ry | 2 | 1.5565052467013034
ry | 3 | 1.4836188430697468
ry | 4 | -1.568179133970018
ry | 5 | -0.782220147841833
ry | 6 | -0.006685694586865919
