x | 2 | 
ry | 0 | -1.5781680906669189
ry | 1 | -0.35287532572844504
ry | 2 | -0.044185275565533505
ry | 3 | -0.13811803875096448
ry | 4 | -1.5665186757442817
ry | 5 | 0.7038083110522527
ry | 6 | -0.21880423408559208
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | -0.06757808444183945
ry | 1 | 0.0014565504937132231
ry | 2 | 0.11698528001856512
ry | 3 | -1.6222295866939669
ry | 4 | -0.030085334845150597
ry | 5 | -0.02308767321258936
ry | 6 | -0.00030889803172461116
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5846322786872957
ry | 1 | -0.7441985273271354
ry | 2 | -1.4421393382456051
ry | 3 | 0.16100440936291677
ry | 4 | 3.144294880872762
ry | 5 | 0.11206591394396997
ry | 6 | 0.27333190348841935
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.08850366698980142
ry | 1 | 0.3247757813378119
ry | 2 | -0.013494086832052435
ry | 3 | -0.006277091606395422
ry | 4 | 0.35071437139348804
ry | 5 | -0.2899708150335523
ry | 6 | -5.21975811977479e-05
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.3994654179873341
ry | 1 | 1.4403376564702488
ry | 2 | -0.023957525926861126
ry | 3 | 0.41044653831904454
ry | 4 | -0.0002346843173277182
ry | 5 | -0.032676983602741586
ry | 6 | -0.05744868645368073
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
cx | 5 6 | 
ry | 0 | 0.034717773844246735
ry | 1 | 0.0014128904511157077
ry | 2 | -0.011734977007060745
ry | 3 | -0.003550437678866455
ry | 4 | 0.36693685745568666
ry | 5 | 0.2916973889675953
ry | 6 | -1.966996755543084e-05
cx | 5 6 | 
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.2248441793628388
ry | 1 | -0.7283478609352706
ry | 2 | 1.5832159527323155
ry | 3 | 1.2608975318713298
ry | 4 | -1.5712000074099979
ry | 5 | -0.7852398440092013
ry | 6 | 3.811830170884887e-05
