x | 0 | 
x | 1 | 
x | 3 | 
ry | 0 | 1.5130378499448036
ry | 1 | -0.9419967425140614
ry | 2 | -1.0766280337480705
ry | 3 | 1.563465824597716
ry | 4 | -0.002390759385028842
ry | 5 | -1.2174705695557813
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.016325600311859114
ry | 1 | -0.04722344259067437
ry | 2 | 0.011767656911340992
ry | 3 | -0.7260906997796056
ry | 4 | -0.9779505144165749
ry | 5 | 0.0025897188177758977
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -3.173423903295591
ry | 1 | 0.7946518516887111
ry | 2 | 1.18175420863272
ry | 3 | -0.12039104657470516
ry | 4 | -0.00145613741935531
ry | 5 | 0.41830989740171326
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.3230009128212539
ry | 1 | -0.4974284850774879
ry | 2 | 0.05850966085649223
ry | 3 | 1.2728803735235188
ry | 4 | -0.23161658041034347
ry | 5 | -0.08973112109294518
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0912533334994503
ry | 1 | -0.05887865816994279
ry | 2 | -0.008026221603488584
ry | 3 | -0.03791724080912794
ry | 4 | -0.004761780354995597
ry | 5 | -0.29171745755878764
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.29640626552374255
ry | 1 | 0.4920016061836499
ry | 2 | -0.05584461367600703
ry | 3 | -1.1323981228034359
ry | 4 | 0.4542276825666541
ry | 5 | 0.09037561608879363
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.5731732800920204
ry | 1 | 0.10531092119908039
ry | 2 | -0.11463163167972028
ry | 3 | -1.41105452498757
ry | 4 | 0.0071289856859471454
ry | 5 | 1.21032612283491
