ry | 0 | -1.01369182277133
ry | 1 | -0.331498220189696
ry | 2 | 0.636373248198905
ry | 3 | -0.986538251901052
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.291333603301925
ry | 1 | 0.288955197804843
ry | 2 | -0.0149823768741817
ry | 3 | -0.0122741016675400
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00321971276535394
ry | 1 | -0.0211569150032979
ry | 2 | -1.66039422307106
ry | 3 | 0.752660730265966
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.710893528062196
ry | 1 | 1.92038260549432
ry | 2 | -0.456058431530341
ry | 3 | 0.379683910495366
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.645848196059542
ry | 1 | -3.06001077170957
ry | 2 | -0.391618979819375
ry | 3 | -1.96468736446173
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.430898183872601
ry | 1 | 0.709765985571975
ry | 2 | -2.71311539366960
ry | 3 | 0.0488635166388643
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0316161712171529
ry | 1 | -0.139751559773639
ry | 2 | -0.505297696711334
ry | 3 | 0.871644525706289
