ry | 0 | 0.341078484383640
ry | 1 | -0.734861964226355
ry | 2 | -0.893393103343454
ry | 3 | -0.811470672836129
ry | 4 | 0.400054243091551
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.693105960157474
ry | 1 | 0.841352911316367
ry | 2 | -0.634118159944489
ry | 3 | -0.0232965437438930
ry | 4 | 0.192872382423749
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.292669951307464
ry | 1 | -0.859443260153019
ry | 2 | 1.17712584962371
ry | 3 | -0.253372385549368
ry | 4 | -3.15204680616843
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.970848560416866
ry | 1 | -0.129193208260149
ry | 2 | 0.601134422040131
ry | 3 | 0.394466418671156
ry | 4 | 0.165308722668874
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.495312272336749
ry | 1 | 0.425502542976762
ry | 2 | 0.658395680990365
ry | 3 | 2.30204559114240
ry | 4 | 1.82118308613804
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.374954732207839
ry | 1 | 0.684160888256594
ry | 2 | -0.289900456381849
ry | 3 | 0.217192826123145
ry | 4 | -0.176579570909276
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.506569687284656
ry | 1 | 0.557346107836586
ry | 2 | -1.07536710826189
ry | 3 | -1.13085513113986
ry | 4 | 0.764044474981013
