ry | 0 | -1.07279756333386
ry | 1 | -0.00369092396154160
ry | 2 | 0.0455890782021172
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.123457691603714
ry | 1 | 0.00440388429205061
ry | 2 | 0.0134478565582592
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0739414926288671
ry | 1 | 0.0577876480972964
ry | 2 | 0.0579091284142943
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0835736232676822
ry | 1 | -0.00533933774195379
ry | 2 | -0.0319136241684009
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.302274397952748
ry | 1 | 0.0211239667478113
ry | 2 | -0.422665553929806
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.121608270838552
ry | 1 | -0.00678158980084320
ry | 2 | 0.00420094343426603
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0362690360049746
ry | 1 | -0.189322286675741
ry | 2 | 0.317273910182600
