ry | 0 | -3.09732922130660
ry | 1 | 2.57602652612524
ry | 2 | -3.09833760952582
ry | 3 | 1.73468555163165
ry | 4 | 2.35691628125600
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.104561112975199
ry | 1 | -1.29910794710554
ry | 2 | -0.123816619380689
ry | 3 | -1.44974503817700
ry | 4 | -1.66660921761687
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.93232647845000
ry | 1 | -3.93711453266711
ry | 2 | 4.27210760960175
ry | 3 | -1.44076131543455
ry | 4 | 3.51664639983433
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.169368362981863
ry | 1 | -1.21399178618278
ry | 2 | 1.49074151613925
ry | 3 | 1.03658491387748
ry | 4 | -0.753187976821224
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -4.43692023154086
ry | 1 | 1.42707871551867
ry | 2 | -2.98676767088084
ry | 3 | 1.65377616172391
ry | 4 | 0.237878267317631
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.455421060144515
ry | 1 | 0.395206886119681
ry | 2 | 1.92403673045046
ry | 3 | 1.48553410403830
ry | 4 | -2.13027423956680
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.41135565049579
ry | 1 | 0.0220809765533337
ry | 2 | 1.73499665383308
ry | 3 | -0.645109777011116
ry | 4 | -1.47188930599396
