ry | 0 | 0.560040226530312
ry | 1 | 0.0131922359008684
ry | 2 | 1.16338571971247
ry | 3 | 0.969614097333783
ry | 4 | 0.219336555359117
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.429115984352964
ry | 1 | -0.0122671803754139
ry | 2 | -0.699139195745180
ry | 3 | 0.0179137191477307
ry | 4 | 0.0168652823360783
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.09623776127026
ry | 1 | 1.28110379162080
ry | 2 | 0.522970619518554
ry | 3 | 0.921439664868885
ry | 4 | -2.62473719410113
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.858868619600236
ry | 1 | -1.10523728566747
ry | 2 | 1.46521616981639
ry | 3 | 0.0410121131546367
ry | 4 | -0.0265601001903092
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -3.07351919606855
ry | 1 | -2.37143572775134
ry | 2 | 1.03035821686764
ry | 3 | 0.368680788983334
ry | 4 | 1.79569849429086
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.418385536824350
ry | 1 | 0.973454629155411
ry | 2 | 2.09560377309296
ry | 3 | 0.0490807518061556
ry | 4 | 0.0463946344096219
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.662395681033197
ry | 1 | 0.467428481968298
ry | 2 | -0.0541155757263909
ry | 3 | -0.948526719398191
ry | 4 | 0.592667100549918
