ry | 0 | -0.887265927971023
ry | 1 | -0.00216399515799044
ry | 2 | -0.466890799390640
ry | 3 | 0.242562783046003
ry | 4 | -0.727829347502935
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.29391013540485
ry | 1 | -0.00946704702509764
ry | 2 | -0.189423863853081
ry | 3 | 0.284406957831712
ry | 4 | 0.614462259921017
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.95259885916185
ry | 1 | 2.01101123933300
ry | 2 | 0.0854395727696694
ry | 3 | -0.871052169759645
ry | 4 | -1.46718395720666
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -3.21997660426763
ry | 1 | 0.425790378719964
ry | 2 | -1.22039945066862
ry | 3 | -0.362315665970140
ry | 4 | -0.615023471958066
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.311924953824942
ry | 1 | -0.293115608188006
ry | 2 | 1.01905763144022
ry | 3 | -0.206403120094490
ry | 4 | 2.31735849354055
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.52728287533891
ry | 1 | -0.127156815507498
ry | 2 | 1.32278776045502
ry | 3 | 0.0289917174020316
ry | 4 | -0.0408339876461415
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.389853585102874
ry | 1 | 0.507020389895663
ry | 2 | -0.553213586843526
ry | 3 | 0.521437420811096
ry | 4 | -0.120314856748365
