ry | 0 | -0.0556159344761568
ry | 1 | -0.000358481277354811
ry | 2 | 0.0203076600698347
ry | 3 | 0.00193604030487169
ry | 4 | -0.00209527900183192
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0136378868189275
ry | 1 | -0.0726826380167824
ry | 2 | 0.0305944452884975
ry | 3 | -0.00172212141290558
ry | 4 | 0.0293062121711589
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0346048440895134
ry | 1 | 0.100454528297181
ry | 2 | 0.00914531609779567
ry | 3 | -0.000182100514865901
ry | 4 | -0.00230818256405797
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0291260715780329
ry | 1 | 0.0716768657759927
ry | 2 | 0.0278484800002432
ry | 3 | 0.00397560900467114
ry | 4 | 0.000416181927376566
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0401429951401557
ry | 1 | -0.0131095079442748
ry | 2 | -0.0160893849431434
ry | 3 | -0.00262839792130235
ry | 4 | -0.0152498939608110
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.00928447221639967
ry | 1 | -0.00372656567800040
ry | 2 | -0.0568191675940766
ry | 3 | -0.00241512564465707
ry | 4 | -0.0125192167123273
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0460206640402268
ry | 1 | -0.0187484689186626
ry | 2 | 0.0194086643780319
ry | 3 | -0.00170202018141417
ry | 4 | 0.00145296230613255
