ry | 0 | 1.64916617870267
ry | 1 | -0.858493448532338
ry | 2 | -0.236401529273097
ry | 3 | 1.13912654908478
ry | 4 | 0.293168240344838
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.314221957916220
ry | 1 | -0.401415186545720
ry | 2 | -0.509671824529564
ry | 3 | -0.366372228902453
ry | 4 | -0.212335503016033
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.418334057947230
ry | 1 | -0.193889604674926
ry | 2 | 0.847225362711100
ry | 3 | 0.552666819344975
ry | 4 | 1.93559295783110
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.612414810855156
ry | 1 | -1.37368849332425
ry | 2 | -1.36679979253391
ry | 3 | 0.687733044575083
ry | 4 | -0.606672229901708
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.30131796239406
ry | 1 | 0.918123491808854
ry | 2 | 0.351956227835829
ry | 3 | -0.601191437556879
ry | 4 | 0.218367161874973
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.469229648864504
ry | 1 | -2.96933657398084
ry | 2 | -0.821226084951102
ry | 3 | 1.27538856007338
ry | 4 | 2.16802670636278
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.123656655037149
ry | 1 | -1.14648425202604
ry | 2 | -0.796317215771469
ry | 3 | 1.55191470766697
ry | 4 | 0.497967110018591
