ry | 0 | 2.60356243084723
ry | 1 | 0.0552766587325258
ry | 2 | 0.366713643332170
ry | 3 | -0.431154820199683
ry | 4 | -0.527277549896350
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -2.06018272472700
ry | 1 | 1.00588783874443
ry | 2 | -0.393520122194572
ry | 3 | 0.546702839442724
ry | 4 | -1.20802982204261
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.195286224971608
ry | 1 | -0.0106652107845268
ry | 2 | -1.33187959517071
ry | 3 | 0.939119886425166
ry | 4 | 0.796467952796039
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 2.44856259076662
ry | 1 | -1.94141604748277
ry | 2 | 0.270929154123348
ry | 3 | -0.158499092883385
ry | 4 | 0.463100053278152
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.192119208988419
ry | 1 | -0.666920032203365
ry | 2 | -0.418477671880522
ry | 3 | -1.67516300959917
ry | 4 | -0.646376711862339
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 2.24552788885970
ry | 1 | -0.222206828750161
ry | 2 | -1.02938616103450
ry | 3 | 1.23764010477043
ry | 4 | -0.930797904752706
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.764307895004297
ry | 1 | 0.132499659061074
ry | 2 | -0.0889655156126850
ry | 3 | 0.680965793933942
ry | 4 | -0.299535609264379
