ry | 0 | -0.782764819533335
ry | 1 | 0.418428897215732
ry | 2 | -0.298919160545551
ry | 3 | -0.108419016110844
ry | 4 | -1.64587368209694
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.283213047609574
ry | 1 | 0.563631773332270
ry | 2 | -0.0691442570595867
ry | 3 | -0.0775217640375108
ry | 4 | 0.00641005117124085
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.309504517410293
ry | 1 | 1.14767893255742
ry | 2 | -0.946818520015511
ry | 3 | -1.42460864648258
ry | 4 | 0.845041332623354
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.563205932535007
ry | 1 | 0.377317546022880
ry | 2 | 0.304000196243484
ry | 3 | 0.226141279566442
ry | 4 | -0.169956367571275
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.152693879872498
ry | 1 | -0.216301497736748
ry | 2 | 2.38213690454109
ry | 3 | 2.01373959358117
ry | 4 | 0.419327052544217
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.327521326270760
ry | 1 | -0.912566095195042
ry | 2 | 0.120667463086464
ry | 3 | -0.0381387124672487
ry | 4 | -0.0471210695755035
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.130721614855160
ry | 1 | 0.0594826173999655
ry | 2 | -0.335629528282056
ry | 3 | -0.626259950544432
ry | 4 | 0.397975410356248
