ry | 0 | -0.473394470251126
ry | 1 | -0.194252622834476
ry | 2 | -0.157904316790642
ry | 3 | 0.437560056565994
ry | 4 | -1.24670444038813
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.970250703624338
ry | 1 | 0.618402687215755
ry | 2 | -0.274046567719250
ry | 3 | -0.291891413127484
ry | 4 | -0.174255745798650
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.726450338745745
ry | 1 | 0.955548346821765
ry | 2 | 0.651940556984440
ry | 3 | -1.75934269374944
ry | 4 | -0.756696366028866
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.390949722207985
ry | 1 | -0.0110989468440308
ry | 2 | 0.0187779634405495
ry | 3 | -0.146945281167276
ry | 4 | -0.105674293029481
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.728925080301853
ry | 1 | -0.954296986747907
ry | 2 | -1.46952196164352
ry | 3 | 0.923536316609119
ry | 4 | 1.69776166555942
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.555687167972725
ry | 1 | -1.16299713983339
ry | 2 | 0.159108035271578
ry | 3 | 0.00173506661508695
ry | 4 | 0.00851475284705658
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.802699730239021
ry | 1 | -0.671277426121424
ry | 2 | 0.983446252813481
ry | 3 | 0.115406718983269
ry | 4 | 0.424201495719973
