ry | 0 | -1.15586383728400
ry | 1 | -0.406182024551223
ry | 2 | -0.457641406911541
ry | 3 | 0.00280077707414063
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0652223175146600
ry | 1 | -0.383652450087901
ry | 2 | 0.137833447520428
ry | 3 | -0.353116617906128
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.222957445499802
ry | 1 | 0.0321561222334992
ry | 2 | 0.605032176462975
ry | 3 | -0.146854201235055
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.829551122142781
ry | 1 | 0.0307580556050887
ry | 2 | -0.0823687550913301
ry | 3 | 0.584476675239603
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.249875779979832
ry | 1 | 0.338568192991093
ry | 2 | -0.523863990920215
ry | 3 | 0.0249005441109357
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.153011517140363
ry | 1 | 0.467932934099965
ry | 2 | 0.175472963068557
ry | 3 | -0.0604806893747171
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.410763706480440
ry | 1 | -0.123776693182891
ry | 2 | 0.0196015389672002
ry | 3 | -0.0812324790989133
