ry | 0 | -1.06258442391955
ry | 1 | 0.336988721852811
ry | 2 | 0.509214829132195
ry | 3 | -0.293992947689127
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.330912732470972
ry | 1 | -0.250768346259754
ry | 2 | 0.371757528259646
ry | 3 | 0.332147710380142
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.330191059198127
ry | 1 | -0.117669657365736
ry | 2 | 0.890381533782972
ry | 3 | 0.659178202648284
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.328659611565893
ry | 1 | 2.78688207098635
ry | 2 | -0.584685777632164
ry | 3 | -0.228848675584424
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.16486572224452
ry | 1 | -3.09061323107395
ry | 2 | -2.10606941078405
ry | 3 | -0.503147201344561
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.579558212524531
ry | 1 | 0.0214220145221319
ry | 2 | -0.0846914946483994
ry | 3 | 0.107632694949372
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.313359100349827
ry | 1 | -0.244106569327019
ry | 2 | -0.0388234688325576
ry | 3 | -0.154515286875104
