ry | 0 | -0.128141042307831
ry | 1 | 0.0784127485279016
ry | 2 | 0.0719782056366278
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0744570309123276
ry | 1 | -0.0248863510665801
ry | 2 | -0.0405436575376995
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0235361172774231
ry | 1 | 0.0260985897924928
ry | 2 | -0.00242253072205165
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000841191609664655
ry | 1 | 0.0264747772584158
ry | 2 | -0.146640071719594
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.145648201698112
ry | 1 | -0.136714639105405
ry | 2 | 0.0976824180363835
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0319476971805038
ry | 1 | -0.0124978574238562
ry | 2 | -0.0519884636592191
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0350478074743584
ry | 1 | -0.00778207273714251
ry | 2 | 0.0427296214058758
