ry | 0 | 1.34201030052482
ry | 1 | -0.0469568151879181
ry | 2 | 0.620723456625796
ry | 3 | 0.788459213410818
ry | 4 | 0.131070798293260
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0127541736843596
ry | 1 | 0.795543442418345
ry | 2 | -1.04683658926821
ry | 3 | -1.17066298625243
ry | 4 | -0.707256940637360
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.43311101684694
ry | 1 | -1.41342607241168
ry | 2 | 1.08947192017576
ry | 3 | -2.79945258055595
ry | 4 | 0.509546644505290
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.588189002104905
ry | 1 | 1.49379878885397
ry | 2 | -1.77003487106468
ry | 3 | -1.24576019216297
ry | 4 | 1.21112845585764
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.29653863692301
ry | 1 | -1.46856240612454
ry | 2 | -4.18972182808308
ry | 3 | 2.16622148422830
ry | 4 | -0.646181178732949
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.342892761664591
ry | 1 | -0.965563761594585
ry | 2 | 0.987462751885199
ry | 3 | 0.589877284498916
ry | 4 | -0.0120144944259667
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.680095456725840
ry | 1 | 0.565192339512463
ry | 2 | 0.989480249183002
ry | 3 | -0.557801403712190
ry | 4 | 0.351694020602919
