ry | 0 | -0.623889156319173
ry | 1 | 0.641320520757640
ry | 2 | -1.22866251802954
ry | 3 | 0.655930260505330
ry | 4 | -1.25340746712705
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.45371171488058
ry | 1 | -1.08889049479864
ry | 2 | 0.556060870135022
ry | 3 | 0.785453106602752
ry | 4 | 0.741328124063173
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 4.78295398553115
ry | 1 | 0.595490747576194
ry | 2 | 2.69003667039929
ry | 3 | 1.04610696847195
ry | 4 | 0.775122008932501
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.03130307695588
ry | 1 | 4.75866523530785
ry | 2 | -0.527467383736045
ry | 3 | -1.51099821037834
ry | 4 | 1.55501178140398
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.99797583464225
ry | 1 | 1.75858689026275
ry | 2 | 1.79428360049350
ry | 3 | 2.09705053459671
ry | 4 | -0.392969064812165
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.576315590083699
ry | 1 | 0.528484546252419
ry | 2 | 0.249325759196586
ry | 3 | -0.287163834882703
ry | 4 | 4.04450365235281
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.78165889627784
ry | 1 | -0.756300640133867
ry | 2 | -0.110535290215299
ry | 3 | 0.387466212440945
ry | 4 | 1.17271438078042
