ry | 0 | -0.615534470326287
ry | 1 | -0.489888471564412
ry | 2 | 0.0205153135760526
ry | 3 | 0.0320364049575165
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.217761915785979
ry | 1 | 0.393932612173375
ry | 2 | 0.0324644159282977
ry | 3 | 0.0124688055961862
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.308261591416023
ry | 1 | 0.380248945320134
ry | 2 | -0.200901700428839
ry | 3 | -0.0661567354096319
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0884340836465314
ry | 1 | -0.0187306085664342
ry | 2 | -0.0186283613433640
ry | 3 | -0.155066363149380
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.526670331215776
ry | 1 | 0.659505405024997
ry | 2 | -1.01876838941410
ry | 3 | 0.00789556011554680
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.177449719206839
ry | 1 | -0.160623318189664
ry | 2 | 0.0449366973556758
ry | 3 | -0.0547643487564486
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.195599795488982
ry | 1 | -0.0210564271812163
ry | 2 | 0.917471624612589
ry | 3 | 0.0858047787993826
