ry | 0 | -1.07913125367909
ry | 1 | -0.00415011545305990
ry | 2 | 0.0471282669566677
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00382584536600431
ry | 1 | 0.00268424308505095
ry | 2 | 0.000173086030097058
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00231336352865644
ry | 1 | -0.000497165393369500
ry | 2 | 0.000363618917314998
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000138785212825062
ry | 1 | 0.00182667122216567
ry | 2 | -0.0317519120016412
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.308112414381461
ry | 1 | 0.0200883287255758
ry | 2 | -0.421060678626669
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.120410657709945
ry | 1 | -0.0119357528047927
ry | 2 | 0.00381871692935285
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0416185315010896
ry | 1 | -0.189452832787075
ry | 2 | 0.318872905071827
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.123359007863690
ry | 1 | -0.00305783070249118
ry | 2 | 0.0117436742927290
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0795917766164920
ry | 1 | 0.0568791193221535
ry | 2 | 0.0596057733837888
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0843174350508014
ry | 1 | 0.00207675737399220
ry | 2 | -0.000287878906945438
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00237013821232970
ry | 1 | 0.000614627583616647
ry | 2 | -0.000848680595375321
