ry | 0 | 0.547957966570596
ry | 1 | -0.930924059176226
ry | 2 | -0.872653568286472
ry | 3 | 0.751352413610380
ry | 4 | 0.268216002877992
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0279963191416310
ry | 1 | 0.159118760030201
ry | 2 | -0.580032715972845
ry | 3 | 3.67542998731229e-5
ry | 4 | 0.219649281989291
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.42373849753333
ry | 1 | 0.335132627653701
ry | 2 | 1.25044761230619
ry | 3 | -2.29284714612800
ry | 4 | -0.379476216606230
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.378227600523775
ry | 1 | 0.385231931078851
ry | 2 | 0.605498780398182
ry | 3 | -0.454684747296018
ry | 4 | 0.351245185242858
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.781526837194860
ry | 1 | -0.161086719143654
ry | 2 | -0.613984705807124
ry | 3 | 1.21135468432152
ry | 4 | 0.0528055564299638
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0812696757070474
ry | 1 | 0.380843627329259
ry | 2 | 0.335529782937217
ry | 3 | 0.599643123773479
ry | 4 | 0.0340124631977761
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0289771209441218
ry | 1 | -0.0180323182267765
ry | 2 | 0.00388287205904040
ry | 3 | 0.287830595124361
ry | 4 | -0.0316284379983338
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.00712468773043100
ry | 1 | -0.184055314773885
ry | 2 | 0.439357266090295
ry | 3 | -0.322066079111062
ry | 4 | -0.131399838229682
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.141941955164325
ry | 1 | 0.0863391028188081
ry | 2 | -0.0493544204562397
ry | 3 | 0.0598125715715734
ry | 4 | 0.00836417274577903
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0450970880115652
ry | 1 | 0.303029808940826
ry | 2 | -0.508822402993473
ry | 3 | -0.0860105965513414
ry | 4 | 0.0599558760730163
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00566722671630366
ry | 1 | 0.0904588420903090
ry | 2 | 0.139574487995791
ry | 3 | -0.0455547843509425
ry | 4 | -0.0124288471142196
