ry | 0 | -0.694187358737980
ry | 1 | -1.11939838199943
ry | 2 | 0.640314680549503
ry | 3 | -2.01475012837724
ry | 4 | 0.190659074398442
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.283517380015097
ry | 1 | -0.203053542610604
ry | 2 | 0.442580394138323
ry | 3 | -0.165970467189941
ry | 4 | -0.0833698655249409
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.72157720152782
ry | 1 | -2.58262686375626
ry | 2 | -0.226806645160823
ry | 3 | 1.18930661705693
ry | 4 | 0.752630440138871
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.31545979578827
ry | 1 | -1.56774570084603
ry | 2 | 0.970252517535109
ry | 3 | 0.908433438946614
ry | 4 | -0.425690080228023
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.87547166875629
ry | 1 | -2.76479786306683
ry | 2 | -3.19327301975549
ry | 3 | -0.203745810172974
ry | 4 | -1.39540221182596
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.03046753560001
ry | 1 | -1.85381595654262
ry | 2 | -0.474210403180993
ry | 3 | 0.460478697225809
ry | 4 | -0.358112953210416
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.18859013675532
ry | 1 | 0.180325787326146
ry | 2 | 0.0507216148531651
ry | 3 | 0.485888711807326
ry | 4 | 0.527300283078782
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.412191075738698
ry | 1 | -0.0523697185318667
ry | 2 | -0.339232926223984
ry | 3 | 0.0987849630701955
ry | 4 | -0.110030957023991
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0271318136893066
ry | 1 | -0.0686260829100714
ry | 2 | -0.0607016686984725
ry | 3 | -0.236575308198710
ry | 4 | -0.000434096244662257
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.460537822463009
ry | 1 | -0.124525713315444
ry | 2 | 0.339342714217183
ry | 3 | -0.0942812924001159
ry | 4 | 0.00223871607118644
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0498000621427337
ry | 1 | -0.0574656662350876
ry | 2 | 0.0324023592279121
ry | 3 | 0.111253749643243
ry | 4 | 0.0296461223593841
