ry | 0 | -0.805168140899580
ry | 1 | 0.635503295302894
ry | 2 | 0.0350818013709317
ry | 3 | 0.297701636255114
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0513919962375002
ry | 1 | 0.147249792490072
ry | 2 | 0.00824863427326588
ry | 3 | -0.104453672520310
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00123275070099986
ry | 1 | 0.0568329384297038
ry | 2 | 0.345438681764234
ry | 3 | -0.114489800306457
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 1.04352598081531
ry | 1 | 0.221292638258273
ry | 2 | 0.0900572468386040
ry | 3 | 0.0816115786836302
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.801949934729742
ry | 1 | -0.774687989549000
ry | 2 | -1.58934840285573
ry | 3 | -0.0675583689670749
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.311131688131595
ry | 1 | 0.323817090525564
ry | 2 | -0.0975669100871995
ry | 3 | 0.131668348762178
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0615070738232756
ry | 1 | 0.0904575014982846
ry | 2 | 1.03764262324116
ry | 3 | -0.0817945849889677
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.134005220618595
ry | 1 | -0.199320701142336
ry | 2 | -0.0836629564555795
ry | 3 | -0.132302139456092
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.374545431179809
ry | 1 | 0.299872256092164
ry | 2 | -0.0530572115710731
ry | 3 | -0.00987540936381144
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0621099866707294
ry | 1 | 0.0788437483020128
ry | 2 | -0.00416508842808149
ry | 3 | -0.0349154009444585
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0697952557972936
ry | 1 | 0.00617374287880975
ry | 2 | 0.0141798605315080
ry | 3 | 0.0264879694072673
