ry | 0 | -1.11811396478930
ry | 1 | -0.00154615016940676
ry | 2 | 0.0481524410444130
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00362536337105925
ry | 1 | 0.000340270973827330
ry | 2 | 9.43928394906251e-5
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00224779236022083
ry | 1 | -0.000517311802763090
ry | 2 | 0.000284413747888830
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000370216056088554
ry | 1 | 0.00128679827806919
ry | 2 | -0.0276318002572475
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.317796739046021
ry | 1 | 0.0258857968174207
ry | 2 | -0.435808737964549
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.125529575652050
ry | 1 | -0.00494254364088873
ry | 2 | 0.000879909731015148
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0409450094003907
ry | 1 | -0.196523410332138
ry | 2 | 0.329329726398684
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.131283081277242
ry | 1 | -0.00268278220645465
ry | 2 | 0.0161882694604111
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0839892838032200
ry | 1 | 0.0583818869911950
ry | 2 | 0.0624681191043492
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0876644262534716
ry | 1 | 0.000270697860229128
ry | 2 | -0.000230128576683041
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00245025904185780
ry | 1 | 0.000702397289761796
ry | 2 | -0.000548754867946262
