ry | 0 | 1.73411767756413
ry | 1 | -0.789586981903267
ry | 2 | -0.245129714640243
ry | 3 | 0.954637102358203
ry | 4 | 0.155786221914966
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.165176449669031
ry | 1 | -0.508294102009751
ry | 2 | -0.383262308283713
ry | 3 | -0.293118591784783
ry | 4 | -0.131747424323048
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.337222685797292
ry | 1 | -0.188932949126142
ry | 2 | 0.767777268669846
ry | 3 | 0.752128019285392
ry | 4 | 2.07777019604607
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.871386556183633
ry | 1 | -1.39003600468196
ry | 2 | -1.40897592092195
ry | 3 | 0.578730079020586
ry | 4 | -0.555305094262680
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.37389124521037
ry | 1 | 1.03352791688803
ry | 2 | 0.272414579962510
ry | 3 | -0.601865622602652
ry | 4 | 0.167102706979594
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.224637609669473
ry | 1 | -2.78864462202006
ry | 2 | -0.792221426690509
ry | 3 | 1.27791805738011
ry | 4 | 2.21687274054790
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.121393591028643
ry | 1 | -1.17985346395621
ry | 2 | -0.856731682533956
ry | 3 | 1.57584820368079
ry | 4 | 0.479339505586264
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.156356498108628
ry | 1 | 0.0893447425575591
ry | 2 | 0.198906038570667
ry | 3 | 0.145134108876825
ry | 4 | 0.00685023528044188
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00701955509377761
ry | 1 | 0.0792455350813210
ry | 2 | 0.0417216753189440
ry | 3 | 0.0359857833938301
ry | 4 | 0.0421593263757351
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.110931861964045
ry | 1 | -0.339343825918870
ry | 2 | -0.217628176195399
ry | 3 | -0.154764130032412
ry | 4 | -0.0339948810158439
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00261943826980004
ry | 1 | 0.0537693365412546
ry | 2 | 0.0184760627476085
ry | 3 | -0.00318705202749856
ry | 4 | 0.0295088825092232
