ry | 0 | 1.59802432784025
ry | 1 | -0.117103626900126
ry | 2 | 0.956256849519987
ry | 3 | 0.649656589205037
ry | 4 | 0.189467747361649
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0353552010836495
ry | 1 | 0.0807568617992226
ry | 2 | -0.180191138646929
ry | 3 | -0.0874969143554018
ry | 4 | -0.130238333966959
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.91213753356710
ry | 1 | -1.63649792773801
ry | 2 | 1.14184812537090
ry | 3 | -1.88863587991042
ry | 4 | 0.872478796478819
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.493510081589261
ry | 1 | 1.66137918550442
ry | 2 | -1.38548134581364
ry | 3 | -1.35731855605544
ry | 4 | 1.33668098272619
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.856099291570119
ry | 1 | -1.89224323298318
ry | 2 | -5.02381157776454
ry | 3 | 1.54598852469348
ry | 4 | -0.317296645469843
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.118736331456910
ry | 1 | -1.31346218189387
ry | 2 | 0.713884352566083
ry | 3 | -0.137896010392140
ry | 4 | -0.324671561141519
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.484468053694891
ry | 1 | -0.438370883382101
ry | 2 | 1.61300642773559
ry | 3 | 0.193120268505619
ry | 4 | 0.262661753908901
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0390680694778654
ry | 1 | -0.347357580110742
ry | 2 | -0.200393449490291
ry | 3 | -0.677787010568674
ry | 4 | -0.761698835524539
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.986416160944409
ry | 1 | 0.543542936941747
ry | 2 | 0.100570332410776
ry | 3 | -0.783054223527651
ry | 4 | -0.484298874281411
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.219536839042251
ry | 1 | 0.214009762666259
ry | 2 | -0.0625522043037779
ry | 3 | 0.0350717856943321
ry | 4 | -0.0206452580634747
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00563737504610515
ry | 1 | 0.0963252469173682
ry | 2 | 0.0710543075378449
ry | 3 | -0.0720459515840470
ry | 4 | 0.0536722512888645
