ry | 0 | 1.80650394469557
ry | 1 | -0.295466799280120
ry | 2 | -4.88815461724710
ry | 3 | 1.34417502405909
ry | 4 | 1.42013252842670
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.00522405335443111
ry | 1 | 0.172661540792437
ry | 2 | -0.0214462154803725
ry | 3 | -0.0272396349846679
ry | 4 | 0.464365268153440
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.31903194385910
ry | 1 | 0.0272414055921814
ry | 2 | 2.41100274259060
ry | 3 | -3.13194212162614
ry | 4 | -1.44923065296344
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.79735578001462
ry | 1 | 2.34813516016036
ry | 2 | 0.750582572085006
ry | 3 | 1.76048565303023
ry | 4 | 0.818247602252223
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00607008993089605
ry | 1 | 0.780517206290124
ry | 2 | -0.458046914250973
ry | 3 | 2.04936079155514
ry | 4 | -0.999152308994064
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0974407172241864
ry | 1 | -0.140716242883346
ry | 2 | 2.27801809822619
ry | 3 | 0.851649389489949
ry | 4 | -3.19784566842563
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.437312951206139
ry | 1 | -0.115515294340532
ry | 2 | -1.72619648030771
ry | 3 | -2.09307421541240
ry | 4 | 0.868943905438696
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.926859507177522
ry | 1 | 0.730158210134171
ry | 2 | 0.755883702506220
ry | 3 | 1.31391497877324
ry | 4 | -1.26108373182321
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0264192768045417
ry | 1 | -0.0261822018976270
ry | 2 | -0.0610465234159025
ry | 3 | 1.50982766344178
ry | 4 | 0.107755503733557
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0263944327130661
ry | 1 | 0.166570908991999
ry | 2 | -0.0482311800906020
ry | 3 | 0.0584786485369890
ry | 4 | 0.121002998090081
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.124918596876877
ry | 1 | -0.0454387605964536
ry | 2 | -0.00291357279896237
ry | 3 | -0.00889750676686366
ry | 4 | 0.0247388208809258
