ry | 0 | -1.14174622118585
ry | 1 | 0.00150357673675711
ry | 2 | 0.0486983421697121
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00369788071774421
ry | 1 | -0.000613137424327854
ry | 2 | 1.30420300026600e-5
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00223871791504587
ry | 1 | -0.000692100813048300
ry | 2 | 0.000287418014158715
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000466361429289159
ry | 1 | 0.000861887812337892
ry | 2 | -0.0241211859682242
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.323116450594886
ry | 1 | 0.0307800166771420
ry | 2 | -0.444339466385207
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.129460254699803
ry | 1 | -0.00121687100053503
ry | 2 | -4.07994039183322e-5
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0405314919101025
ry | 1 | -0.200585428520665
ry | 2 | 0.335621168733189
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.136097516488525
ry | 1 | -0.00251148781516115
ry | 2 | 0.0182866635920180
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0861775352705240
ry | 1 | 0.0594899214403076
ry | 2 | 0.0646375899417565
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0898976929512778
ry | 1 | -0.000407643574694862
ry | 2 | -0.000221163370548241
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00258143502576744
ry | 1 | 0.000778937469257820
ry | 2 | -0.000378533948131209
