ry | 0 | -1.14541709865927
ry | 1 | 0.00322777076627114
ry | 2 | 0.0491086384919173
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00360642020147957
ry | 1 | -0.000914770592269583
ry | 2 | 3.28179326002380e-5
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00230966161654207
ry | 1 | -0.000648509728186601
ry | 2 | 0.000287523705059374
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000479983279455367
ry | 1 | 0.000814452432663033
ry | 2 | -0.0229354863546061
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.323677118079276
ry | 1 | 0.0323235402337685
ry | 2 | -0.445363147834000
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.130399728581257
ry | 1 | -0.000375763360010213
ry | 2 | -9.68389430265363e-5
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0403792206218557
ry | 1 | -0.201095229915895
ry | 2 | 0.336334275005456
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.136312633722957
ry | 1 | -0.00237192733266434
ry | 2 | 0.0185372868551281
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0865571360386419
ry | 1 | 0.0594912607734496
ry | 2 | 0.0648812099051383
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0905097186620824
ry | 1 | -0.000659228817492577
ry | 2 | -0.000245081575634999
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00253448465583232
ry | 1 | 0.000764311389245317
ry | 2 | -0.000285465294490274
