ry | 0 | -1.76214429856549
ry | 1 | -2.03734328497615
ry | 2 | 3.23349388871134
ry | 3 | 0.434790469343576
ry | 4 | 0.750145519167021
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0121526002341634
ry | 1 | -0.660427099273605
ry | 2 | 0.552582110855355
ry | 3 | 0.0647773851795805
ry | 4 | 0.203735106317878
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.589938904678716
ry | 1 | -2.20039025092153
ry | 2 | 1.41954095021840
ry | 3 | 1.10014577826922
ry | 4 | 2.23084781310748
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.93257156791433
ry | 1 | -0.153246561927199
ry | 2 | -1.72784671279716
ry | 3 | 2.54625565758781
ry | 4 | 0.553071850054344
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.22143740384642
ry | 1 | 0.775755721856705
ry | 2 | -2.35275874678684
ry | 3 | 1.38648539547034
ry | 4 | -1.32182642494528
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0654388645337967
ry | 1 | -1.87712143598372
ry | 2 | 0.0780154625745710
ry | 3 | -0.0416010359722491
ry | 4 | 0.0378979616081844
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 5.75967441028932
ry | 1 | 0.511680339202395
ry | 2 | 0.0957624651714029
ry | 3 | 0.997225193471945
ry | 4 | 0.929132308817610
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.493340174798422
ry | 1 | 0.455773227881814
ry | 2 | -0.474099511205716
ry | 3 | -0.407035526251839
ry | 4 | -0.496273536684585
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.260744063306561
ry | 1 | -0.0473386311338565
ry | 2 | -0.308064263222782
ry | 3 | -0.715637280591288
ry | 4 | -0.0200388526234519
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0978242867603634
ry | 1 | -0.537180442168249
ry | 2 | 0.176031177061923
ry | 3 | 0.151052967109760
ry | 4 | 0.265250280341276
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0912369110647971
ry | 1 | 0.176455696364261
ry | 2 | -0.358510506156028
ry | 3 | -0.00888528658815101
ry | 4 | 0.256113317291470
