ry | 0 | -0.507722898183712
ry | 1 | -0.312441152461092
ry | 2 | -0.276861992174362
ry | 3 | 0.219919489977842
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0274538525702578
ry | 1 | 0.0972630989017832
ry | 2 | -0.0102770309156129
ry | 3 | 0.0106316118651877
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0497994881265325
ry | 1 | 0.0147613545530508
ry | 2 | 0.0246939325614340
ry | 3 | -0.235438352327023
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.00988246091974861
ry | 1 | 0.341896660382645
ry | 2 | 0.0523047648871747
ry | 3 | -0.100571866043322
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.661525607019342
ry | 1 | 0.637156447681103
ry | 2 | -0.830884048023013
ry | 3 | -0.0795217881444498
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.225905119918545
ry | 1 | -0.108859249368700
ry | 2 | -0.0341636896202149
ry | 3 | -0.0791529625321577
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.220364830921257
ry | 1 | -0.0125723786592604
ry | 2 | 0.852170729010455
ry | 3 | 0.0893232408307933
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.000422040176752718
ry | 1 | -0.109418584298650
ry | 2 | 0.0890599481515323
ry | 3 | -0.0533838317567685
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.184074478124679
ry | 1 | 0.309575902344206
ry | 2 | -0.0189611720687687
ry | 3 | 0.0546768441154573
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0901874702711687
ry | 1 | 0.0636472908280328
ry | 2 | -0.00418120731344231
ry | 3 | 0.00943062551948437
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0221703508009407
ry | 1 | -0.00230696860717381
ry | 2 | 0.00194686689007998
ry | 3 | 0.00355259151542346
