ry | 0 | 1.00739234964748
ry | 1 | 2.42791116627922
ry | 2 | 3.18615039612319
ry | 3 | 0.580139484653314
ry | 4 | -0.127312150931993
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0856431155565057
ry | 1 | 0.0231798137464699
ry | 2 | 0.219258804112776
ry | 3 | -0.414473957265645
ry | 4 | -0.237572157868335
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.30714004553288
ry | 1 | 0.784313831564964
ry | 2 | -0.931353458951544
ry | 3 | -1.80315400884483
ry | 4 | 4.98046663129598
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.929158456810107
ry | 1 | 1.80600845867759
ry | 2 | -2.25095475928638
ry | 3 | 2.35816465109565
ry | 4 | -0.425053173720710
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.779092062332079
ry | 1 | -3.50550323489532
ry | 2 | -3.46893529191662
ry | 3 | 3.59420803000122
ry | 4 | -4.28615911383533
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.77629682075051
ry | 1 | -5.01097208369953
ry | 2 | 0.528281517814081
ry | 3 | -2.29109786473569
ry | 4 | 1.88043954325650
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.57500708500406
ry | 1 | -1.26722957066627
ry | 2 | 0.629523452054106
ry | 3 | 1.06415324628279
ry | 4 | 0.198870058261038
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0916274357515952
ry | 1 | 0.262865903676064
ry | 2 | -0.252674728920945
ry | 3 | 0.477609972304256
ry | 4 | 0.132916176397914
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.215654722207164
ry | 1 | -0.141232122214178
ry | 2 | 0.0379093953004305
ry | 3 | 0.137051322564095
ry | 4 | -0.271531741321024
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.184716093876550
ry | 1 | -0.0701552460458168
ry | 2 | 0.205890404598362
ry | 3 | -0.187334405785717
ry | 4 | -0.208152397909273
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0219417348565961
ry | 1 | 0.0730657410958916
ry | 2 | 0.0433847516850062
ry | 3 | -0.0736697769312624
ry | 4 | -0.0246602566158864
