ry | 0 | -1.14448696860301
ry | 1 | 0.00305107888001393
ry | 2 | 0.0494323622624167
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00375875023860033
ry | 1 | -0.000844516415205425
ry | 2 | 7.46710818127106e-5
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00224578507005142
ry | 1 | -0.000690589303677639
ry | 2 | 0.000353071916425654
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000481544378802630
ry | 1 | 0.000871258874853026
ry | 2 | -0.0236954657933707
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.324050322743426
ry | 1 | 0.0313775269859176
ry | 2 | -0.445267238273820
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.130505523409463
ry | 1 | -0.000749663751482011
ry | 2 | -0.000198999765176629
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0401121530132679
ry | 1 | -0.200889935694307
ry | 2 | 0.335852964033539
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.136671626220727
ry | 1 | -0.00236688057181236
ry | 2 | 0.0189316393675255
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0865837433105863
ry | 1 | 0.0595491170330334
ry | 2 | 0.0649466753105796
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0903215157297973
ry | 1 | -0.000594812672878216
ry | 2 | -0.000209565380104442
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00255443817059625
ry | 1 | 0.000799850395076030
ry | 2 | -0.000350801016768233
