ry | 0 | -1.05140743627901
ry | 1 | -0.00214203810749402
ry | 2 | 0.0461820663296882
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00374982536317118
ry | 1 | 0.00281400877949156
ry | 2 | 0.000208390495276379
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00210941066590373
ry | 1 | -0.000459145391570547
ry | 2 | 0.000281389335426844
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.000279903309925999
ry | 1 | 0.00266778054262409
ry | 2 | -0.0238046951460285
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.306137273481111
ry | 1 | 0.0417301928382673
ry | 2 | -0.401706132525662
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.118695309821813
ry | 1 | -0.0134688375895750
ry | 2 | 0.0110316560327616
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0213709520362876
ry | 1 | -0.185611047210019
ry | 2 | 0.315582581467574
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.137538756306761
ry | 1 | -0.00316101826098538
ry | 2 | 0.0185807571461849
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0837755883134123
ry | 1 | 0.0526199790499542
ry | 2 | 0.0640996792881671
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0889625098353204
ry | 1 | 0.00216292289913185
ry | 2 | -0.000589510552892194
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00190177322403840
ry | 1 | 0.000730344333501174
ry | 2 | -0.000769839305517137
