ry | 0 | -1.05356098406976
ry | 1 | 0.384178841308458
ry | 2 | 0.450784354041309
ry | 3 | -0.171141917751897
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.0218492270013257
ry | 1 | -0.127303106934638
ry | 2 | 0.128782711650782
ry | 3 | 0.290450104966255
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0231177819396148
ry | 1 | -0.0981149771644123
ry | 2 | 0.850132124765714
ry | 3 | 0.749650744006222
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.178360094240087
ry | 1 | 2.49573679349481
ry | 2 | -0.372784406722614
ry | 3 | -0.251328145944492
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.27757918234991
ry | 1 | -3.08888069655203
ry | 2 | -2.02036049256234
ry | 3 | -0.528584746202395
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.433923799059236
ry | 1 | 0.204141684488046
ry | 2 | -0.123247679935003
ry | 3 | -0.177301694930202
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0895042672577358
ry | 1 | 0.000990719870247734
ry | 2 | -0.0267062595654966
ry | 3 | -0.189835609331669
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.114467198000526
ry | 1 | -0.0776883172540915
ry | 2 | 0.0939036093224607
ry | 3 | -0.00280631931672713
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.131120676996854
ry | 1 | -0.174281129326062
ry | 2 | -0.00774616948187036
ry | 3 | -0.0351409889841584
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0828696676898391
ry | 1 | -0.0876607640126548
ry | 2 | 0.0508591633244641
ry | 3 | 0.156060832258558
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.100395873255315
ry | 1 | -0.0695189422055319
ry | 2 | -0.0230788473974393
ry | 3 | -0.0188428674366901
