ry | 0 | -1.14030001011205
ry | 1 | 0.0952152084144215
ry | 2 | 0.503570673475421
ry | 3 | -0.0748708963856407
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0571040933245643
ry | 1 | -0.191768467069468
ry | 2 | 0.0204043545582439
ry | 3 | -0.153531832513442
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0142514651859079
ry | 1 | -0.0472822203565354
ry | 2 | -1.16215991414850
ry | 3 | 0.0979660413534127
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.00898323365699545
ry | 1 | 0.446954878852382
ry | 2 | -0.593545755653774
ry | 3 | 0.159275826965203
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0504767512622879
ry | 1 | -0.0499001291666820
ry | 2 | 0.0458262956309408
ry | 3 | -0.0558165546172139
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.180449215231693
ry | 1 | -0.282401062142500
ry | 2 | -0.149852232387689
ry | 3 | 0.414494125004042
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0363452609209750
ry | 1 | -0.133782747377821
ry | 2 | 0.248952269566600
ry | 3 | 0.0295571752000166
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0155287231745375
ry | 1 | 0.230083021952296
ry | 2 | 0.306159330971250
ry | 3 | -0.120463089904231
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0152228492928748
ry | 1 | 0.0542084732498999
ry | 2 | -0.0551984762544824
ry | 3 | -0.0173786408492408
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0179821433332065
ry | 1 | -0.0614179048957195
ry | 2 | 0.0696806310637041
ry | 3 | -0.102643516309749
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0332877698682599
ry | 1 | -0.0379063085781383
ry | 2 | 0.0293555697379715
ry | 3 | -0.0212652049303870
