ry | 0 | -2.46405861306393
ry | 1 | 1.83686625276010
ry | 2 | -0.345289466368725
ry | 3 | 0.402265716609276
ry | 4 | 0.421063765261119
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0281479494837711
ry | 1 | 0.0618427355856464
ry | 2 | 0.127138153651246
ry | 3 | 0.000589335285138315
ry | 4 | 0.225573709552091
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.06137534953550
ry | 1 | 1.63106127813783
ry | 2 | -0.933213234398382
ry | 3 | -2.06917348051828
ry | 4 | 3.07610260797387
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.162696214857895
ry | 1 | 1.95967343270824
ry | 2 | -0.416339895810966
ry | 3 | 2.21539036808462
ry | 4 | -0.961303754846265
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.79834168521825
ry | 1 | -0.413056561913291
ry | 2 | 0.921386043851088
ry | 3 | 0.288545804677259
ry | 4 | 1.51318894273167
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.598044648913978
ry | 1 | -1.61188328824822
ry | 2 | 2.13411876369755
ry | 3 | 0.454349665738059
ry | 4 | 0.0759128517085275
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.09869391727396
ry | 1 | -0.0760760754138729
ry | 2 | 0.252334399215027
ry | 3 | -1.89541215501825
ry | 4 | -1.24844535546120
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.470809101264424
ry | 1 | -0.0801994060269003
ry | 2 | -0.00770287660558409
ry | 3 | -0.0166522906118034
ry | 4 | -0.0980616877019152
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0574941961413248
ry | 1 | 0.0619274382179337
ry | 2 | 0.0870927911857160
ry | 3 | 0.0401793964527168
ry | 4 | 0.0227620752329265
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0211865137877185
ry | 1 | 0.0330267709116871
ry | 2 | 0.0795398779799551
ry | 3 | 0.0293380137325004
ry | 4 | 0.0931702441078367
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0201576795749218
ry | 1 | 0.0318485953931476
ry | 2 | -0.0607339049430693
ry | 3 | -0.0180333717524583
ry | 4 | -0.00570606562467551
