ry | 0 | -0.909760710583209
ry | 1 | -0.383840936452448
ry | 2 | 1.33640423887784
ry | 3 | 0.804058633080284
ry | 4 | 0.0829961901382914
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0675469225790004
ry | 1 | -0.0652099123811281
ry | 2 | -0.0198011473879893
ry | 3 | -0.00848338953600320
ry | 4 | -0.0128358198799134
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.13564151595011
ry | 1 | 0.365578039106294
ry | 2 | -1.71526557899472
ry | 3 | 0.508319937531626
ry | 4 | 0.940245171799891
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.291507411878719
ry | 1 | -0.477680002370402
ry | 2 | 0.0503828739203506
ry | 3 | 0.0514048512258055
ry | 4 | 0.0265370684987479
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.286326087503875
ry | 1 | 0.0846534542496217
ry | 2 | 0.592303122957662
ry | 3 | -0.803782458563141
ry | 4 | -0.359418276575493
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.550026386407377
ry | 1 | 0.782626277525986
ry | 2 | -0.0974757202695609
ry | 3 | -0.0198383073000890
ry | 4 | 0.00236786919550103
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.207662274496257
ry | 1 | -0.0317081997233886
ry | 2 | 0.0228602605069002
ry | 3 | -0.412517896403143
ry | 4 | -0.759053786654101
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0786905305126953
ry | 1 | -0.134587976765372
ry | 2 | 0.116462264944648
ry | 3 | 0.0417859171107354
ry | 4 | -0.0144175173228418
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0747587660312372
ry | 1 | -0.0951939793027223
ry | 2 | 0.00952669894714840
ry | 3 | -0.0835063924471703
ry | 4 | 0.0708685887673005
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.271649638089295
ry | 1 | -0.214489340288489
ry | 2 | -0.0473297923323833
ry | 3 | -0.0295757843759819
ry | 4 | 0.0449395500616095
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0158540623727511
ry | 1 | 0.0408466925626436
ry | 2 | -0.0990974290545912
ry | 3 | -0.0263091987692048
ry | 4 | -0.0178869141956174
