ry | 0 | 0.682647924763874
ry | 1 | -0.0385633687189587
ry | 2 | 0.964422814209972
ry | 3 | 1.13857061782403
ry | 4 | 0.0331150375320964
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0737592801525371
ry | 1 | 0.0857212818909733
ry | 2 | -0.192889422822056
ry | 3 | 0.0458969370158168
ry | 4 | 0.0420886921395043
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.00081577129558
ry | 1 | 1.15315118542996
ry | 2 | 0.457523038738550
ry | 3 | 0.499330335790032
ry | 4 | -2.53069783696466
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.821695300536604
ry | 1 | -1.25458986886775
ry | 2 | 1.79525548090443
ry | 3 | 0.100858349043800
ry | 4 | -0.0683503289186866
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -2.93135099690535
ry | 1 | -2.22035523085516
ry | 2 | 1.06389536802823
ry | 3 | 0.0857038873880229
ry | 4 | 1.80369024796797
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0552705963672062
ry | 1 | 1.03305796475208
ry | 2 | 2.30654868413476
ry | 3 | 0.121973857510008
ry | 4 | 0.101490287952645
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.332762526563948
ry | 1 | 0.140826017470092
ry | 2 | -0.323430422619207
ry | 3 | -1.38453454840072
ry | 4 | 0.557301977311650
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0507891550379245
ry | 1 | 0.165391271759814
ry | 2 | 0.164359546812929
ry | 3 | 0.0323262438218420
ry | 4 | 0.0877778294013828
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0174691335275423
ry | 1 | 0.122443647986458
ry | 2 | -0.0553560798675596
ry | 3 | 0.00637768152555974
ry | 4 | 0.0599579924330508
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.114625156517621
ry | 1 | 0.105696334525283
ry | 2 | -0.144742806836279
ry | 3 | -0.0192451019552209
ry | 4 | -0.00733649605406687
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0164166313437067
ry | 1 | 0.00718128414676148
ry | 2 | 0.00226073505230285
ry | 3 | 0.00261088026077107
ry | 4 | -0.0188367579154945
