ry | 0 | -0.114423424971717
ry | 1 | 0.908134979817212
ry | 2 | 0.598043118031092
ry | 3 | -1.50325598245537
ry | 4 | -0.114147784263909
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.00985745942777999
ry | 1 | -0.114424261425170
ry | 2 | 0.0337752622302907
ry | 3 | -0.0209833747642865
ry | 4 | 0.0231484361111435
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.114205924051040
ry | 1 | -0.428919332039706
ry | 2 | -0.0614638362785750
ry | 3 | -0.0620964897617620
ry | 4 | -0.199893129439297
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0824887117081140
ry | 1 | -0.285040225848513
ry | 2 | 0.591537292548783
ry | 3 | 0.260518396689682
ry | 4 | -0.250108786980182
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.373999726481843
ry | 1 | -0.412623018329269
ry | 2 | 0.111241799058198
ry | 3 | 0.251779305016472
ry | 4 | 0.519254992723276
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.457377185467077
ry | 1 | -0.696871018653889
ry | 2 | 0.302140889345817
ry | 3 | 0.951755099767011
ry | 4 | -0.975590991072454
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0322542920219506
ry | 1 | 0.0197099585226946
ry | 2 | 0.465495967900548
ry | 3 | 1.24455946945230
ry | 4 | -0.222442434818013
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.215975619999678
ry | 1 | 0.821170807438042
ry | 2 | -0.0876809547525221
ry | 3 | -0.00643585835928385
ry | 4 | 0.104334549492612
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.106384048322767
ry | 1 | -0.548854106368529
ry | 2 | -0.100770323058031
ry | 3 | -0.0209093848820616
ry | 4 | 0.0623278151299617
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.261479264834065
ry | 1 | 0.0810753888410282
ry | 2 | 0.0101238786070428
ry | 3 | 0.000208073065408256
ry | 4 | 0.0324760243776124
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0252173176703090
ry | 1 | 0.0519844135533540
ry | 2 | 0.0690852537021399
ry | 3 | 0.0341384476577250
ry | 4 | 0.0545845007429304
