ry | 0 | -0.982855885206187
ry | 1 | 0.705066480481081
ry | 2 | 0.0311516357236095
ry | 3 | -0.106803894072268
ry | 4 | -0.110623247324371
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.00903035904240266
ry | 1 | -0.0366628725702372
ry | 2 | -0.133973697099618
ry | 3 | 0.0201466473229784
ry | 4 | -0.193656198330406
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.194048598017654
ry | 1 | -0.400298490493505
ry | 2 | 0.184356534035718
ry | 3 | -0.132249487890793
ry | 4 | -0.340089006110465
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0479471667616407
ry | 1 | 0.584867366085997
ry | 2 | -0.384972801112319
ry | 3 | 0.00128743238569079
ry | 4 | 0.0600349978360080
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.113062307338421
ry | 1 | 0.188124738479720
ry | 2 | -0.208930312306037
ry | 3 | -0.336850512834335
ry | 4 | -0.328886590781771
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0546903394500327
ry | 1 | -0.811961254519840
ry | 2 | 0.699968234202817
ry | 3 | -0.119943278221639
ry | 4 | 0.158417058664241
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.682805200665976
ry | 1 | -0.283393254095149
ry | 2 | -0.201795591587721
ry | 3 | 0.278299366954712
ry | 4 | 0.775723609419815
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.170528758447694
ry | 1 | -0.000945910641636013
ry | 2 | 0.0520043290455409
ry | 3 | 0.0594226977438452
ry | 4 | 0.0747604514735908
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0431403363780170
ry | 1 | 0.0448486467053058
ry | 2 | 0.0551122522280521
ry | 3 | 0.0163084794888254
ry | 4 | 0.00341437403224609
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0435850022422049
ry | 1 | 0.0133140156557864
ry | 2 | -0.0919452314583000
ry | 3 | -0.0685608052181751
ry | 4 | -0.0599102313916144
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0349319912267268
ry | 1 | -0.0492720943771603
ry | 2 | -0.00806400423198945
ry | 3 | 0.0521379132194913
ry | 4 | 0.0289961677066772
