ry | 0 | -1.09263888095874
ry | 1 | -0.841845139363984
ry | 2 | -0.374753659072173
ry | 3 | -0.281391765474180
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.126969638393167
ry | 1 | -0.345418161325138
ry | 2 | 0.160319407051813
ry | 3 | -0.149202493608952
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.124483428458019
ry | 1 | -0.149635915799183
ry | 2 | -0.882339066534282
ry | 3 | -5.39328148893552
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.565594407080289
ry | 1 | 1.97742637872596
ry | 2 | -0.780873016869456
ry | 3 | 0.776871356621368
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.696003678042667
ry | 1 | 2.97715182356452
ry | 2 | 0.751323961631984
ry | 3 | -0.667683687999085
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | 0.298024426746842
ry | 1 | 0.108602233540044
ry | 2 | -0.284777267221146
ry | 3 | 0.162781525194246
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.132791811394714
ry | 1 | 0.0343119584060664
ry | 2 | -0.163005656230413
ry | 3 | 0.264199765565136
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0411602640961968
ry | 1 | 0.0395133442968974
ry | 2 | 0.0584630161707761
ry | 3 | 0.0845933297305920
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0578189832629723
ry | 1 | -0.292443771933239
ry | 2 | 0.165134025832854
ry | 3 | 0.0290478746130695
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
ry | 0 | -0.0814583484281698
ry | 1 | -0.229126983827847
ry | 2 | 0.0949006152294207
ry | 3 | -0.182424452495990
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.307431783883819
ry | 1 | -0.00702204308234298
ry | 2 | 0.0436922967464574
ry | 3 | -0.0387420711193704
