ry | 0 | -0.432821767581500
ry | 1 | 1.26629759851515
ry | 2 | -0.640041173115659
ry | 3 | -0.0831669103305609
ry | 4 | -0.0889228047522199
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0920301448435523
ry | 1 | 0.0886488328922840
ry | 2 | 0.0912676638666051
ry | 3 | 0.00935643505484288
ry | 4 | 0.0278354368088236
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.307576867737812
ry | 1 | -0.0825615766586152
ry | 2 | -0.494710896395629
ry | 3 | 1.61218130833456
ry | 4 | -0.0375890445996407
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -1.15422282600152
ry | 1 | -1.76422416650801
ry | 2 | -1.12155197309684
ry | 3 | -0.117530464209636
ry | 4 | -0.106018182653250
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.21283976218225
ry | 1 | -1.91012566641304
ry | 2 | 0.410340572763019
ry | 3 | -0.383452551783185
ry | 4 | -0.561756667124038
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.864657133894891
ry | 1 | 0.131788593205407
ry | 2 | 0.0897076860284047
ry | 3 | 0.510169018550606
ry | 4 | 0.571498965375119
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0381403061331083
ry | 1 | -0.0669798606727621
ry | 2 | -0.0299471747210506
ry | 3 | -0.773169673799213
ry | 4 | 0.248329594331034
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.126447250831625
ry | 1 | -0.240743963117761
ry | 2 | -0.0427300380727944
ry | 3 | 0.0315668024732288
ry | 4 | -0.0877091579951474
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.106187767446034
ry | 1 | -0.0847852515503948
ry | 2 | -0.00846100633106615
ry | 3 | -0.0595149233196296
ry | 4 | 0.0992769772742988
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.151064657768586
ry | 1 | 0.0807220008299851
ry | 2 | 0.00215809398850489
ry | 3 | -0.0200646574646354
ry | 4 | 0.0342245703017476
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0134719715038168
ry | 1 | -0.0207343710625003
ry | 2 | 0.00620958700350095
ry | 3 | -0.0149142995721270
ry | 4 | 0.0321034519982239
