ry | 0 | 0.334323506796599
ry | 1 | -3.42074875747252
ry | 2 | 0.558394496732353
ry | 3 | 0.653860314134906
ry | 4 | 0.595818640741304
ry | 5 | -0.115731600830542
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.170708527561599
ry | 1 | 0.325612118421751
ry | 2 | 0.363712817902235
ry | 3 | -0.0170453375191319
ry | 4 | -0.562108235531957
ry | 5 | -0.106829287613724
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.1522690084254
ry | 1 | 2.6208121418012
ry | 2 | -0.520388658679938
ry | 3 | -0.918744642525808
ry | 4 | 0.503571712460424
ry | 5 | -2.16479991039766
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.859230430835764
ry | 1 | 0.341538646695988
ry | 2 | 0.019280179193392
ry | 3 | 0.170167138224601
ry | 4 | -0.654109940210757
ry | 5 | -0.511683490148808
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.674138501298827
ry | 1 | -0.830995852866153
ry | 2 | -0.0947574192501081
ry | 3 | 0.966378711271488
ry | 4 | -0.229138274631358
ry | 5 | 2.11050980594255
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.371724255807278
ry | 1 | 3.19835262643102
ry | 2 | 2.87416213852687
ry | 3 | -0.544176783380521
ry | 4 | 0.785311295627301
ry | 5 | 0.140821555890559
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.463565152065694
ry | 1 | 1.13327417774541
ry | 2 | 0.000346788670831942
ry | 3 | 3.95540497574027
ry | 4 | -0.962612361379278
ry | 5 | 0.114209813673232
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0731975710766877
ry | 1 | 0.0515169380969425
ry | 2 | 0.040580857997566
ry | 3 | 0.0035377979885246
ry | 4 | 0.180866654374335
ry | 5 | -0.0100281123962071
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0685706750122364
ry | 1 | 0.0694232145041142
ry | 2 | -0.000542779495983655
ry | 3 | -0.0121033354839057
ry | 4 | 0.00173611844333454
ry | 5 | 0.0947625609487191
