ry | 0 | 2.03398063696521
ry | 1 | 0.138663432677524
ry | 2 | -0.851614720758089
ry | 3 | 0.71814925555943
ry | 4 | 0.17715911320132
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.033902224497807
ry | 1 | -0.0478161743739875
ry | 2 | -0.162611741799
ry | 3 | -0.153415831807665
ry | 4 | 0.360983293392668
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.16644590908418
ry | 1 | -1.68505250949059
ry | 2 | -0.939058049780211
ry | 3 | 1.91806625229457
ry | 4 | -2.80237750880935
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.525962556634522
ry | 1 | -1.82923006385806
ry | 2 | 0.74514589206025
ry | 3 | -4.50918707816843
ry | 4 | 0.823295494367598
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.61108757981919
ry | 1 | 3.13499971945401
ry | 2 | -1.0038887233664
ry | 3 | 1.10678796141256
ry | 4 | 0.170781518605101
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.109762530474575
ry | 1 | -0.0594525824074545
ry | 2 | -0.105621394132707
ry | 3 | 0.353222073442337
ry | 4 | 0.14335903253622
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.294658360841742
ry | 1 | 0.145353547973239
ry | 2 | -0.0524456300829781
ry | 3 | -0.0883870359225762
ry | 4 | 0.193478619559863
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.105532384920343
ry | 1 | -0.0384102857584368
ry | 2 | -0.0733327540340487
ry | 3 | -0.0936184983786686
ry | 4 | -0.051052160416394
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.00562568010182554
ry | 1 | -0.0277928917723455
ry | 2 | 0.0261632311157522
ry | 3 | -0.00814585899608358
ry | 4 | 0.0202026270002019
