ry | 0 | -1.51038697166207
ry | 1 | -0.116541142039394
ry | 2 | 0.129055619557503
ry | 3 | 0.717064598436629
ry | 4 | 0.264403778978409
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.124005188826177
ry | 1 | 0.143024792179596
ry | 2 | -0.107223305798061
ry | 3 | -0.136716553070764
ry | 4 | 0.104018205551162
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.12569557358272
ry | 1 | 0.318771031754393
ry | 2 | -2.01880977577364
ry | 3 | -1.07384299829123
ry | 4 | 1.09102379327536
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.770212303331517
ry | 1 | -0.925232290690889
ry | 2 | -1.40209601371862
ry | 3 | -0.344280706015148
ry | 4 | -1.6689929997868
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.92924818119166
ry | 1 | -0.38740333796208
ry | 2 | -0.216626051527601
ry | 3 | 0.248317978615662
ry | 4 | -0.505979959151291
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 1.35148130803616
ry | 1 | 1.35037340718851
ry | 2 | -1.66448880177333
ry | 3 | -0.306241970757923
ry | 4 | -1.8137219895301
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.855654593096721
ry | 1 | -1.35042416345253
ry | 2 | 1.19347481373187
ry | 3 | 0.00430632954777862
ry | 4 | -0.338725968463395
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0815657410623834
ry | 1 | 0.102601545461162
ry | 2 | 0.152861536467686
ry | 3 | -0.247740253721003
ry | 4 | -0.333007237288496
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0549070506099132
ry | 1 | -0.174075077897973
ry | 2 | 0.0654697220242044
ry | 3 | -0.0198568284607272
ry | 4 | 0.00333044379136346
