ry | 0 | 1.52008173199935
ry | 1 | 2.35977211803836
ry | 2 | -1.49125159106136
ry | 3 | 0.327801682461918
ry | 4 | 0.110332846219209
ry | 5 | -0.710116521956949
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.271142862275736
ry | 1 | -0.40971401526049
ry | 2 | -0.227533969848729
ry | 3 | 0.0959609374225547
ry | 4 | 3.91688945962292
ry | 5 | -0.172499428688579
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.72775135310281
ry | 1 | -1.00576101277605
ry | 2 | 1.88614132275581
ry | 3 | 2.45201460626392
ry | 4 | 1.61872616035497
ry | 5 | -1.87666963814705
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.16391890450964
ry | 1 | 1.69556824784364
ry | 2 | 1.47274872424993
ry | 3 | -1.77572199374562
ry | 4 | 0.957874139404438
ry | 5 | -4.35413465857602
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.272255831614424
ry | 1 | -0.0976556777881808
ry | 2 | 0.226383785961405
ry | 3 | 0.92383516220469
ry | 4 | 2.52538629854598
ry | 5 | -0.670608354330948
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.17473070834023
ry | 1 | 0.32250422737696
ry | 2 | -1.83886071428292
ry | 3 | 1.30022923356994
ry | 4 | -0.550869281882882
ry | 5 | -0.0732213281146557
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.80335883876375
ry | 1 | 1.26273134582001
ry | 2 | -2.4225860064929
ry | 3 | 1.07103260241987
ry | 4 | -1.1190681656093
ry | 5 | -0.180197636648481
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.314964477055243
ry | 1 | -0.222179195558341
ry | 2 | -0.533809108954782
ry | 3 | -0.81013641211137
ry | 4 | 0.4461602509226
ry | 5 | -0.880524084198621
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0933562261173087
ry | 1 | 0.630982150803485
ry | 2 | 1.33171794144456
ry | 3 | -1.19197616072858
ry | 4 | 0.308922926266065
ry | 5 | -0.0790540138644491
