ry | 0 | -0.620824229775546
ry | 1 | 0.47245675583482
ry | 2 | 3.22148147514917
ry | 3 | 0.582799062936973
ry | 4 | -0.105108242787796
ry | 5 | -0.139474311628953
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.320025569313624
ry | 1 | 0.119002441712463
ry | 2 | 0.0128535351642275
ry | 3 | -0.0104695306414664
ry | 4 | -2.33563489200491
ry | 5 | -2.8930730569671
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.532598338577688
ry | 1 | 0.963157959575852
ry | 2 | -1.58758477248052
ry | 3 | 1.0933892805395
ry | 4 | 1.76437658506488
ry | 5 | 1.9835531138637
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -2.05418104080188
ry | 1 | -2.74766806564361
ry | 2 | 1.46568699684095
ry | 3 | 1.47590593907699
ry | 4 | -1.79472089663898
ry | 5 | -1.83969203235585
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.294432285148
ry | 1 | 1.31588121815037
ry | 2 | 0.387963681587492
ry | 3 | 1.45419289360957
ry | 4 | 2.47900121696215
ry | 5 | -1.7786196369403
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.206052371869967
ry | 1 | -0.185316841845952
ry | 2 | -3.0339052085999
ry | 3 | 0.0849171653359793
ry | 4 | -0.169059206985098
ry | 5 | 2.5588861281894
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.751971625778676
ry | 1 | 0.342040167375028
ry | 2 | -0.516720064106559
ry | 3 | -1.28279397350015
ry | 4 | 0.110054138958843
ry | 5 | 1.15396164489656
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.236193603045394
ry | 1 | -1.42318083146514
ry | 2 | -0.0334939299827684
ry | 3 | 0.130480998634337
ry | 4 | -0.326487393714667
ry | 5 | 0.0248885752433137
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.241952583881705
ry | 1 | 0.69130490995844
ry | 2 | 0.0151353477214618
ry | 3 | -0.157607890904902
ry | 4 | 0.124243697952904
ry | 5 | 0.252921857391249
