ry | 0 | 0.193660860236444
ry | 1 | -0.279513618677553
ry | 2 | -0.50087078113726
ry | 3 | -1.13535207611462
ry | 4 | 0.0430035746944415
ry | 5 | -0.236715001078423
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.234969237274724
ry | 1 | -0.254778522231025
ry | 2 | -0.449257730536131
ry | 3 | -0.770004231116748
ry | 4 | 0.451211036063793
ry | 5 | -1.82951676633426
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.528750080109691
ry | 1 | -0.84800182493029
ry | 2 | 1.66159807221483
ry | 3 | 2.50180415195565
ry | 4 | 1.64525339262356
ry | 5 | -0.727202413878805
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.711604974100444
ry | 1 | 0.247138169040584
ry | 2 | -1.34644031335251
ry | 3 | -0.532302112971265
ry | 4 | 1.36236678935345
ry | 5 | 1.47900375269757
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.78722089234414
ry | 1 | 0.593820285326902
ry | 2 | 0.152388724652194
ry | 3 | 1.55809719626788
ry | 4 | 0.79579747368295
ry | 5 | -1.21300025826167
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.508676684189776
ry | 1 | 0.0801760107110286
ry | 2 | -0.744046150099747
ry | 3 | -0.108430554030134
ry | 4 | -0.381941833797174
ry | 5 | 0.900015988805015
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.111321416958246
ry | 1 | 0.177291380537319
ry | 2 | -0.129767360102793
ry | 3 | -0.8798135398357
ry | 4 | -0.703694454385935
ry | 5 | 0.0997196149745621
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.257543350107897
ry | 1 | -0.0600837445448327
ry | 2 | -0.116317456457288
ry | 3 | -0.202984396633632
ry | 4 | -0.113857635079883
ry | 5 | 0.0453360411579064
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0252582889959273
ry | 1 | -0.121509267448361
ry | 2 | -0.126443978348723
ry | 3 | -0.126406358359345
ry | 4 | 0.084369151305904
ry | 5 | 0.0699315591075105
