ry | 0 | -2.23525215989073
ry | 1 | -0.480701037353323
ry | 2 | 2.45588075332641
ry | 3 | -0.0682564798309942
ry | 4 | -0.0881550068504702
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0401862702022119
ry | 1 | -0.43761713554229
ry | 2 | -0.325679023535594
ry | 3 | 0.264098255009933
ry | 4 | -0.076987110948891
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.734689807062667
ry | 1 | 1.79121164162224
ry | 2 | 2.33719847615508
ry | 3 | -1.07277048698661
ry | 4 | 1.74951725958964
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.290995719706923
ry | 1 | -1.25753284879376
ry | 2 | -4.99318005159345
ry | 3 | 1.04095599983574
ry | 4 | -1.56887543445627
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.08926390395827
ry | 1 | -0.759854194465339
ry | 2 | -0.356071754821743
ry | 3 | -2.93942428585469
ry | 4 | 0.623448744884803
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.00502229216857074
ry | 1 | 0.14198807967918
ry | 2 | 0.202916314360893
ry | 3 | -0.843194506990407
ry | 4 | -0.479411578952787
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.901942987012388
ry | 1 | 0.244745023764865
ry | 2 | 0.386375120611879
ry | 3 | 0.188377979201837
ry | 4 | -0.180637220584544
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.198752960740279
ry | 1 | -0.0713114171745304
ry | 2 | -0.228254258005329
ry | 3 | -0.232746556780594
ry | 4 | 0.122945203087275
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00870417888749644
ry | 1 | -0.133734200158143
ry | 2 | 0.0244542612335662
ry | 3 | 0.102774357905156
ry | 4 | 0.0853971129025599
