ry | 0 | 1.0502732046017
ry | 1 | 0.463924173376683
ry | 2 | -1.43221792871698
ry | 3 | -2.83034456327227
ry | 4 | -1.09798282129486
ry | 5 | -0.0562367085641109
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.0865699516825217
ry | 1 | 0.171714210206061
ry | 2 | 0.480477086709595
ry | 3 | 0.0569390329520284
ry | 4 | 3.35366301435065
ry | 5 | 0.186811945861115
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.0232889907902
ry | 1 | -1.13212608560233
ry | 2 | -0.875458470495578
ry | 3 | 1.53404467812516
ry | 4 | -0.744518821244477
ry | 5 | 0.157699077558123
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.62447509709793
ry | 1 | -2.34026968974015
ry | 2 | 0.898585259276882
ry | 3 | -0.257250195405585
ry | 4 | -1.07595228834886
ry | 5 | 2.79612187642341
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.55095503565586
ry | 1 | 2.63572669339615
ry | 2 | -0.222185088342051
ry | 3 | 0.743001510899235
ry | 4 | -0.440002636715684
ry | 5 | -1.45211530494305
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.24252284891063
ry | 1 | 1.97852240117548
ry | 2 | 1.15089561035889
ry | 3 | 1.24553762157555
ry | 4 | -3.06532032027413
ry | 5 | -0.438680132835359
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.60130321977306
ry | 1 | 0.590417590896075
ry | 2 | 0.217245092700384
ry | 3 | -0.336886283339417
ry | 4 | 1.54480241817072
ry | 5 | -1.06334852042079
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.122860133687878
ry | 1 | -0.294256304795577
ry | 2 | 0.361595736535408
ry | 3 | 0.0039963996725731
ry | 4 | 0.154973834132952
ry | 5 | -0.00670397367318114
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.195199955702331
ry | 1 | 0.099153400797871
ry | 2 | -0.0193977526704035
ry | 3 | 0.167757827371881
ry | 4 | 0.0404717381247895
ry | 5 | -0.365114124744312
