ry | 0 | -0.381564327776241
ry | 1 | -0.559347156158664
ry | 2 | 1.0078611302755
ry | 3 | -2.32635700594554
ry | 4 | 1.63517398241861
ry | 5 | -0.248538921879384
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.35309734264719
ry | 1 | -0.326258226246315
ry | 2 | -0.868312339127668
ry | 3 | 0.335417292902244
ry | 4 | -1.65999101668989
ry | 5 | -1.72782884969694
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0705881301113208
ry | 1 | -0.524034270057549
ry | 2 | 0.683029723015577
ry | 3 | 2.27438808422469
ry | 4 | -0.876933105359776
ry | 5 | 4.21225412965408
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.319219106027108
ry | 1 | 0.929249807619629
ry | 2 | -0.539458533600844
ry | 3 | -0.568849159565404
ry | 4 | -0.593454274051096
ry | 5 | -0.646894265355025
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.152007316782995
ry | 1 | 0.403238160698214
ry | 2 | 0.438002131036106
ry | 3 | -1.16573836119957
ry | 4 | 0.769494959119224
ry | 5 | -2.23056998926656
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.099250462575487
ry | 1 | -0.355529141349853
ry | 2 | 0.971927983975177
ry | 3 | -1.11582340395474
ry | 4 | 0.88119507897356
ry | 5 | 1.11844429836819
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.382065427141512
ry | 1 | -0.201983116235656
ry | 2 | 0.730473829598695
ry | 3 | 1.71006197750559
ry | 4 | -0.285572524733726
ry | 5 | -0.247033602068954
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -1.20637051661112
ry | 1 | 0.168772453900406
ry | 2 | -0.947661541600293
ry | 3 | -0.0360395978552004
ry | 4 | -1.25228101785072
ry | 5 | 0.667545871838351
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0344268067141636
ry | 1 | 0.106819004165899
ry | 2 | -1.60971622200302
ry | 3 | -0.410904157996038
ry | 4 | -0.0656731846905319
ry | 5 | -1.01099920959275
