ry | 0 | -3.03517460447656
ry | 1 | -1.20003972984937
ry | 2 | 0.651267784165101
ry | 3 | -0.325806904743389
ry | 4 | -0.0680942803835055
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.539259366518091
ry | 1 | -0.0583933809597343
ry | 2 | 0.251144973267383
ry | 3 | 0.260902080894453
ry | 4 | 0.0680585075745381
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 2.25316228563028
ry | 1 | 1.66209333693263
ry | 2 | -0.452963963603176
ry | 3 | -1.2384390738732
ry | 4 | 0.0911219188514233
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.361541545271131
ry | 1 | 0.39386300803487
ry | 2 | 0.47337739294156
ry | 3 | -1.09450927971705
ry | 4 | 0.88412610396101
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.232945158768194
ry | 1 | -0.313683342067998
ry | 2 | 0.165957370333172
ry | 3 | 0.336406778916882
ry | 4 | -0.136028602587328
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0758005304968144
ry | 1 | 0.0616443694980976
ry | 2 | 0.0638210605612405
ry | 3 | 0.413095817396572
ry | 4 | 0.193426580308143
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.16426079990581
ry | 1 | -0.0352808179610987
ry | 2 | 0.156918364211276
ry | 3 | 1.04172870713241
ry | 4 | -0.181342689038899
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.327073497115859
ry | 1 | -0.659882775978215
ry | 2 | 0.00765707616613133
ry | 3 | 0.27535400812937
ry | 4 | 0.206692738197181
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.268073058733826
ry | 1 | -0.145021945909248
ry | 2 | -0.184419283263862
ry | 3 | 0.0234436748140616
ry | 4 | -0.164384693035278
