ry | 0 | -1.61802657874923
ry | 1 | 0.24242175558926
ry | 2 | 0.14673705106974
ry | 3 | -0.48965666113014
ry | 4 | 1.05176127879353
ry | 5 | -0.821631270983677
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.398364162888115
ry | 1 | 0.0585156859696644
ry | 2 | -0.283256993089624
ry | 3 | 0.549965413506589
ry | 4 | 0.703128733191907
ry | 5 | -0.417095101400391
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.635654352425173
ry | 1 | -1.85850761708946
ry | 2 | 1.35325650039301
ry | 3 | -1.71889100263277
ry | 4 | -0.850705137237723
ry | 5 | 2.1864769556934
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.664020118530192
ry | 1 | -0.741747773736168
ry | 2 | -0.217363753233564
ry | 3 | 0.469654014594771
ry | 4 | -0.380429586875121
ry | 5 | 0.0550051405941955
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.512636804730788
ry | 1 | 0.770031553824167
ry | 2 | -1.91625514661271
ry | 3 | 2.62861433489717
ry | 4 | -0.0882854955181507
ry | 5 | -1.85536874020869
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.311264868890772
ry | 1 | -0.287928792344242
ry | 2 | -0.0772272384817879
ry | 3 | 0.516214392756461
ry | 4 | -0.535667711396172
ry | 5 | 0.105458795261325
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.32294904301979
ry | 1 | -0.000678317155969927
ry | 2 | 0.0575688837207995
ry | 3 | -0.604192202120256
ry | 4 | -0.124581826325266
ry | 5 | 0.67211636317395
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.589085359262982
ry | 1 | 0.261898160164235
ry | 2 | 0.0540445958092728
ry | 3 | -0.0878810645936344
ry | 4 | 0.0404198298828809
ry | 5 | 0.0101737295664574
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0816780270556847
ry | 1 | 0.19094436236811
ry | 2 | 0.0133864089312696
ry | 3 | -0.0403016925190159
ry | 4 | -0.0734833842131879
ry | 5 | 0.0711846651306759
