ry | 0 | 2.50496121873081
ry | 1 | -0.197232369281851
ry | 2 | 0.737690935889035
ry | 3 | 1.2744296881577
ry | 4 | -0.05407087955432
ry | 5 | 0.138282238377103
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.100450642345727
ry | 1 | -0.1580713679463
ry | 2 | -0.038844213130736
ry | 3 | 0.0662047151967999
ry | 4 | 0.112973566281086
ry | 5 | -0.21764354213848
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.26874939190671
ry | 1 | -0.0605231141997681
ry | 2 | 0.919976621162582
ry | 3 | -1.56002557969159
ry | 4 | 0.00377588725825159
ry | 5 | -0.307365377779947
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.534755210518782
ry | 1 | -0.324836622881608
ry | 2 | -0.0215291049978053
ry | 3 | 0.00279925261230913
ry | 4 | -0.532249142009486
ry | 5 | -0.225699396559733
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.21802551863552
ry | 1 | 0.405309617167267
ry | 2 | -1.52705199051754
ry | 3 | 0.0110189650276994
ry | 4 | 0.00516190105534249
ry | 5 | 0.246421340841743
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.00394780490274834
ry | 1 | -0.0134335347491965
ry | 2 | 0.00951910195782005
ry | 3 | 0.0386164605845673
ry | 4 | 0.0871674325720683
ry | 5 | 0.0884751756802637
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.150556900822261
ry | 1 | -0.104900286149536
ry | 2 | -0.0982960663903254
ry | 3 | 0.27532997426693
ry | 4 | 0.0088201404833263
ry | 5 | -0.20301911750994
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.175553063274448
ry | 1 | -0.0979625247115108
ry | 2 | -0.0283429415803726
ry | 3 | -0.0223595631970305
ry | 4 | 0.0074997530941425
ry | 5 | 0.00911874109447612
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0222231779167289
ry | 1 | -0.0176747945171387
ry | 2 | 0.010838078416616
ry | 3 | 0.00655271973463122
ry | 4 | -0.0034161672071292
ry | 5 | -0.0104652245356779
