ry | 0 | 0.953586611773292
ry | 1 | -2.00834333166834
ry | 2 | 0.939421903465188
ry | 3 | 0.176125562030649
ry | 4 | -0.130896046164096
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.0175372328849072
ry | 1 | 0.028846828816109
ry | 2 | -0.0246258034600411
ry | 3 | 0.0938811219568027
ry | 4 | -0.147760511711931
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.649530808377354
ry | 1 | 0.376512137978036
ry | 2 | -0.00242165267919638
ry | 3 | 0.0738313608070378
ry | 4 | 0.624563971146257
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.15311199480422
ry | 1 | -0.453814009113834
ry | 2 | -0.814467136076239
ry | 3 | 1.00695755931949
ry | 4 | 0.418659938273166
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 3.35938037733862
ry | 1 | 0.0590305632201123
ry | 2 | -1.32166878574037
ry | 3 | -0.825031726779322
ry | 4 | -0.877863047440768
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.450329127501602
ry | 1 | -0.593815317391427
ry | 2 | -0.757083652719069
ry | 3 | 0.170889735330257
ry | 4 | 0.257786493567537
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.307065736698935
ry | 1 | 0.764168921939038
ry | 2 | -0.148889377821132
ry | 3 | 0.0952759195502354
ry | 4 | 0.195972239805762
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0161653114798511
ry | 1 | -0.280053295897548
ry | 2 | -0.127277979989881
ry | 3 | 0.0369087300268825
ry | 4 | -0.123284755419001
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.133835642807091
ry | 1 | 0.222109023399717
ry | 2 | 0.0313112422641961
ry | 3 | 0.0190080184285605
ry | 4 | 0.0315758965666358
