ry | 0 | -1.13671934384555
ry | 1 | 0.00564465383950449
ry | 2 | 0.0503561098716069
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.094253635732052
ry | 1 | 0.00760524916788193
ry | 2 | 2.36471586826534e-05
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00433615106656644
ry | 1 | -5.89621170040898e-05
ry | 2 | 0.00133820915973329
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.0014777682289582
ry | 1 | 0.00996024829984183
ry | 2 | -0.0356518060377562
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.322123894608138
ry | 1 | 0.0303833258916929
ry | 2 | -0.440048452633723
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.12906402307815
ry | 1 | -0.0159574094763056
ry | 2 | 0.0148067964549586
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0335411115057702
ry | 1 | -0.198455678618792
ry | 2 | 0.338357444212299
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.143978635175602
ry | 1 | 0.00207637041227984
ry | 2 | 0.0130376474153246
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0871343460641081
ry | 1 | 0.059392930397665
ry | 2 | 0.0658346771722532
