ry | 0 | -0.905435839106695
ry | 1 | -2.21279123443741
ry | 2 | 0.719251872535058
ry | 3 | -0.0669981065500659
ry | 4 | -0.186691942041961
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.084657865548635
ry | 1 | -0.261638862164874
ry | 2 | 0.179972139074952
ry | 3 | 0.150868588667841
ry | 4 | -0.185423574009818
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 1.13927581928503
ry | 1 | 1.29176878689466
ry | 2 | 0.827654608962241
ry | 3 | -0.543876843873925
ry | 4 | 1.83677841195374
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | 0.79057026801739
ry | 1 | 0.988264142609026
ry | 2 | -4.99565257496874
ry | 3 | 1.21445473498983
ry | 4 | -1.54912536228786
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 4.8284407442504
ry | 1 | -0.802556250462541
ry | 2 | 0.0145767468221486
ry | 3 | -0.286848352308847
ry | 4 | 0.275906085457892
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0545527560184777
ry | 1 | 0.286218645758289
ry | 2 | -0.202574237502497
ry | 3 | -0.866800447048324
ry | 4 | -0.447648143334995
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.252426088164581
ry | 1 | 0.303892086195495
ry | 2 | 0.0707242666548955
ry | 3 | 0.121086253580732
ry | 4 | -0.141001705489461
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
ry | 0 | -0.0236600184081828
ry | 1 | -0.138697774637503
ry | 2 | -0.191705903562845
ry | 3 | 0.041032653608282
ry | 4 | 0.149096282795264
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0398724272551633
ry | 1 | -0.0342662784064934
ry | 2 | 0.00331546660882836
ry | 3 | 0.115442936624221
ry | 4 | 0.0266193756788154
