ry | 0 | -0.275554172711835
ry | 1 | -0.468355433186331
ry | 2 | -0.144754033532072
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.106131777140845
ry | 1 | -0.0945260342343476
ry | 2 | -0.00474026080348423
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0157201644826049
ry | 1 | -0.00262194745221654
ry | 2 | -0.0112963498963817
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.00327214349919248
ry | 1 | -0.0914219666719383
ry | 2 | -0.048567542207174
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.168916345910872
ry | 1 | -0.183413389357262
ry | 2 | 0.414927910499906
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.249985126053142
ry | 1 | 0.213075686655114
ry | 2 | -0.0268561696705603
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.040904970493587
ry | 1 | 0.140576053802766
ry | 2 | -0.150086499609575
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.0893115678064677
ry | 1 | -0.0795448214175861
ry | 2 | 0.020398149005767
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.153963758296454
ry | 1 | -0.0946514063820083
ry | 2 | -0.0652478083281612
