ry | 0 | -0.920547541495469
ry | 1 | 0.0346739397399938
ry | 2 | 0.0892114567488454
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.129039554491225
ry | 1 | 0.0156573378454496
ry | 2 | -0.000363937450954153
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.00658006061462999
ry | 1 | -0.00065743500323857
ry | 2 | 0.00203018039128071
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.00314024511885284
ry | 1 | 0.0144769934989026
ry | 2 | -0.0492147187178039
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.421445287616263
ry | 1 | 0.0385450985228689
ry | 2 | -0.599531431710637
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | 0.193714832474858
ry | 1 | -0.0273371338786717
ry | 2 | 0.0165992876742121
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.0530539833061471
ry | 1 | -0.261649079629073
ry | 2 | 0.447191589200376
cx | 0 1 | 
cx | 1 2 | 
ry | 0 | -0.176977645232358
ry | 1 | 0.00455489058130277
ry | 2 | 0.0106174154638879
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.121232521469974
ry | 1 | 0.0835269730892127
ry | 2 | 0.0914648799341089
