ry | 0 | 1.61607481106579
ry | 1 | 0.420848660957492
ry | 2 | -0.803986377184159
ry | 3 | -0.236377007875941
ry | 4 | -0.658587417612843
ry | 5 | -0.263118088252988
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 0.0231635138998077
ry | 1 | 0.0069768951510447
ry | 2 | -0.601032817111767
ry | 3 | 0.173142389031554
ry | 4 | -1.86298842613379
ry | 5 | -0.591361242141481
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -1.92827027040972
ry | 1 | -2.82048441236608
ry | 2 | -0.935702823810967
ry | 3 | 3.65139052381017
ry | 4 | 0.414765724465496
ry | 5 | 0.99080892716957
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 2.40982057953797
ry | 1 | 1.61313302930115
ry | 2 | -2.08105579633511
ry | 3 | -0.750344975603115
ry | 4 | 1.26683165718584
ry | 5 | 2.36261824870195
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.940237762427745
ry | 1 | -1.05331722408947
ry | 2 | 3.24938995698688
ry | 3 | -0.677385667484597
ry | 4 | -1.49739552325674
ry | 5 | -0.40238263448092
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | 1.7700354737206
ry | 1 | 1.22949680656842
ry | 2 | -0.245971028995723
ry | 3 | 0.439273142489106
ry | 4 | -0.405169879546736
ry | 5 | -1.39086001565409
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | -0.895141344127929
ry | 1 | 0.417715641219637
ry | 2 | -1.79712269184138
ry | 3 | -0.873721229408273
ry | 4 | -1.46591573500263
ry | 5 | -0.437009935670482
cx | 0 1 | 
cx | 1 2 | 
cx | 2 3 | 
cx | 3 4 | 
cx | 4 5 | 
ry | 0 | -0.128890539683328
ry | 1 | -0.0912003024785184
ry | 2 | -0.0429793244261844
ry | 3 | -0.0346119687164389
ry | 4 | -0.124078239628466
ry | 5 | 0.0448902490813062
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
ry | 0 | 0.0441724628571033
ry | 1 | -0.0355774054292485
ry | 2 | 0.0295495474421552
ry | 3 | -0.0212295204616273
ry | 4 | -0.0187637709218723
ry | 5 | -0.0210554805958218
